free_text,label_id,clean_text
"Nguyễn Việt Nam ,  Ủa cứt 🐕‍🦺 vàng 👈 mới biết đó nghen. 🖕",1,"nguyễn_việt_nam , ủa cứt vàng mới biết đó nghen ."
Kiểu như chúng thách thức: tao kí tao xài đấy ai ý kiến lên phường!,0,kiểu như chúng thách thứctao_kí tao xài đấy ai ý_kiến lên phường !
Nghiệp  nặng  quá,0,nghiệp nặng quá
Ông này kiểu đéo sợ chết mà,0,ông này kiểu đéo sợ chết mà
Ng bố của năm,0,ng bố của năm
Ở nghệ an . Mưa sml mấy ngày liền . Chơi nhỡi gì nựa,0,ở nghệ_an . mưa sấp mặt lồn mấy ngày liền . chơi nhỡi gì nựa
Sợ vl đi lấy le vs gái chịu,1,sợ vãi lồn đi lấy le vs gái chịu
Cực kì thuyết phục😆🤣,0,cực_kì thuyết_phục
Chị ba vàng ngọc có cây đinh mọc giữa dái :)),2,chị ba vàng ngọc có cây đinh_mọc giữa dái
Nhiều người nỗ lực từ lúc đầu thai nên sinh ra đã ở vạch đích 😂😂😂,0,nhiều người nỗ_lực từ lúc đầu thai nên sinh ra đã ở vạch đích
Thôi ăn lol rồi thầy ạ 🤦‍♂️,2,thôi ăn lol rồi thầy ạ
thầy sela,0,thầy sela
Quỳnh Phạm sao nào hơ nì?,0,quỳnh_phạm sao nào hơ nì ?
Trượt 1 cái xác định,0,trượt 1 cái xác_định
Cô ba để thương quá,0,cô ba để thương quá
Anh sấy tơi đất lắm rồi các em máy nước vào rồi bừa đi để cấy,0,anh sấy tơi đất lắm rồi các em máy nước vào rồi bừa đi để cấy
Minh Trung Dao icedolce nói j cũng đúng,0,minh trung_dao icedolce nói j cũng đúng
Huỳnh Lục trend chụp hình mới nàk cục cưng. Haha...,0,huỳnh_lục_trend chụp hình mới nàk cục cưng . haha ...
Thôi toang rồi 🤦,0,thôi toang rồi
Duoc tien minh hieu con đy me,1,duoc tien_minh hieu con đy me
nha` bao viec,0,nha ` bao viec
"Chị ba nói cai gì chị bà củng có,  z chị ba có con cu hok, con có con cu nè",2,"chị ba nói cai gì chị bà củng_có , z chị ba có con cu hok , con có con cu nè"
3166:20:00,0,3166 : 20
Nguyễn Ngọc Uyên Hay bây giờ tôi với bạn đi làm ở cty này rồi nghỉ nhưng vẫn nhận tiền nhỉ :)),0,nguyễn_ngọc_uyên hay bây_giờ tôi với bạn đi làm ở công ty này rồi nghỉ nhưng vẫn nhận tiền nhỉ
Được luôn bố chồng ạ ❤️,0,được luôn bố chồng ạ
những đêm như thế,0,những đêm như_thế
Hoàng Bảo Quân chữa k phải chửa,0,hoàng bảo_quân chữa k phải chửa
Thầy địt mẹ giả tạo vl =)),2,thầy địt mẹ giả tạo vãi lồn
Người ta có chồng có con thơ dại.,0,người ta có chồng có con thơ_dại .
Giang Thanh :)) núp vcl,0,giang thanh_núp vãi cả lồn
Thay co bo quan áo  mac hoai,0,thay co bo_quan áo mac hoai
Thần kì anh ưiii,0,thần_kì anh ưi
Nguyễn Văn Nhã bạn gì đó ơiiii. Fan của Jack là có lỗi à b. B nói rõ giúp mình thế nào là làm trò câu view đc ko ạ. Thế bạn ko biết công ty đầu quân cho anh hiện tại là ai rồi. Dễ gì a đang giỏi thế mà mẹ con thằng khánh lại làm trò để anh đi. Suy nghĩ chín chắn lên b oiiii,0,nguyễn_văn_nhã bạn gì đó ơi . fan của jack là có lỗi à b . b nói rõ giúp mình thế_nào là làm trò câu view đc ko ạ . thế bạn ko biết công_ty đầu_quân cho anh hiện_tại là ai rồi . dễ gì a đang giỏi thế mà mẹ_con thằng khánh lại làm_trò để anh đi . suy_nghĩ chín chắn lên b oi
Những thằng luôn bảo ko quan tâm chính trị thì đây...cái này là chính trị đấy...có bệnh thì chữa bệnh giả...ôm bệnh về người...rồi lúc phát bệnh nặng thì chúng nó đổ lỗi sao ko đi xét nghiệm sớm..giai đoạn cuối r....gia đình fai nhọc công chăm sóc...đôi khi fai bán nhà mua thuốc chữa trị r lại fai uống thuốc giả...để rồi....haizz ...tụi mày là quân giết người...,2,những thằng luôn bảo_ko quan_tâm chính_trị thì đây ... cái này là chính_trị đấy ... có bệnh thì chữa bệnh giả ... ôm bệnh về người ... rồi lúc phát bệnh nặng thì chúng_nó đổ lỗi sao ko đi xét_nghiệm sớm .. giai_đoạn cuối r .... gia_đình fai nhọc_công chăm_sóc ... đôi_khi fai bán nhà mua thuốc chữa_trị r lại fai uống thuốc giả ... để rồi ...._haizz ... tụi mày là quân giết người ...
Ban gai quoc dan dang thay do o nha minh nhe :3,0,ban gai_quoc dan dang thay do o nha_minh nhe
Cực kì thuyết phục :))),0,cực_kì thuyết_phục
Chăm học mới là cháu cô Minh Hiếu nha :)),0,chăm_học mới là cháu cô minh_hiếu_nha
Quân Lê,0,quân lê
E cũng chúc anh chị vs bé tùng có một tuần mới thật là vui vẻ,0,e cũng chúc anh_chị vs bé tùng có một tuần mới thật là vui_vẻ
"cầu anh Dần không bịnh,nhưng mong muốn ngu kỉ và trần nhật gió dịch covit 19 nặng à nha để bolsa  được sạch.....he he he",0,"cầu anh dần không bịnh , nhưng mong_muốn ngu_kỉ và trần_nhật gió dịch covit 19 nặng à_nha để bolsa được sạch ....._he he he"
Link full cho anh em đây nha,0,link full cho anh_em đây nha
"Số đen phát đến đấy hết kẹo thông cảm lần sau sẽ đến lượt. Đường sữa phát từ trên phát xuống, quốc xẻng phát từ dưới phát lên.",0,"số đen_phát đến đấy hết kẹo thông_cảm lần sau sẽ đến lượt . đường sữa_phát từ trên phát xuống , quốc_xẻng phát từ dưới phát lên ."
Bùi Huyền nghe đồn năm nay chán,0,bùi_huyền nghe đồn năm nay chán
Vâng trách nhiệm của nhà nc là thảm họa 3 tháng mới dám công bố nn,0,vâng trách_nhiệm của nhà nước là thảm_họa 3 tháng mới dám công_bố ngôn ngữ
Like hộ e avt ạ,0,like hộ e_avt ạ
"200 tỷ này, tao mà là nhà nước, tao đem tao nghiên cứu xe chạy = gas hoặc solar xog tao mở nhà mày rồi cho công nhân vô làm ~.~ vậy mỗi tháng công nhân gửi về quê đc ít nhất 4triệu :)) vẫn hơn thằng ad rồi :v",0,"200 tỷ này , tao mà là nhà_nước , tao đem tao nghiên_cứu xe chạy gas hoặc solar xog tao mở nhà mày rồi cho công_nhân vô làm ~ . ~ vậy mỗi tháng công_nhân gửi về quê đc ít_nhất 4 triệu ẫn hơn thằng ad rồi"
Sàm lồn,1,sàm lồn
Chỉ mong chị Nhung nhanh khỏi bệnh để sớm nhận hình phạt của pháp luật. 🙂,0,chỉ mong chị nhung nhanh khỏi bệnh để sớm nhận hình_phạt của pháp_luật .
😊,0,
Hôm nay em bỏ hết liêm sỉ ra xin like avt =)),0,hôm_nay em bỏ hết liêm_sỉ ra xin like avt
Cái thằng BD lộn kiếp nỗ banh nhà lòng,2,cái thằng bd_lộn kiếp nỗ banh nhà lòng
Học sinh nam định lúc này :,0,học_sinh nam_định lúc này :
Quá hay cho mấy anh Hàn Quốc,0,quá hay cho mấy anh hàn_quốc
Nghe nhạc kute ý,0,nghe nhạc kute_ý
Huy Tien dmm,2,huy tien dmm
"Nhà Tt vũ trụ Trần Dần . 3 đời cố vấn TT Mỹ, nước Mỹ bi đại dịch sau ko thấy cố vấn tt Trump đối phó virus corona",0,"nhà tt_vũ_trụ trần dần . 3 đời cố_vấn tt_mỹ , nước mỹ_bi đại_dịch sau ko thấy cố_vấn tương tác trump đối_phó virus corona"
cũng ko quan tấm lắm tại méo có tiền :v,0,cũng ko_quan tấm lắm tại méo có tiền
Trần Thị Huyền Trang chán ha 😜,0,trần_thị huyền_trang chán ha
Chưa đc vạ má đax sưng,0,chưa đc_vạ má đax sưng
"Vâng Khong Ten, Lê Văn Eight là hư cấu của lão Trần Huy Liệu bịa ra.",0,"vâng khong_ten , lê_văn_eight là hư_cấu của lão trần huy_liệu bịa ra ."
chào mừng các b đến với Thiên Đường <3 <3,0,chào_mừng các b đến với thiên_đường <3_<3
Buồn của anh tôi,0,buồn của anh tôi
Xàm quá,1,xàm quá
"Anh im mẹ cái mồm đi, hôm deo nào chả lí do :)",0,"anh im_mẹ cái mồm đi , hôm deo nào chả_lí_do"
Sản phẩm vs tiểu tiểu ak abe,0,sản_phẩm vs tiểu_tiểu ak abe
nghe hok có zui,0,nghe hok có zui
Ha ha!🤣,0,ha ha !
Quockhanh Mai hóng,0,quockhanh mai hóng
Hy vọng e bình an :(,0,hy_vọng e_bình an
Đúng rồi 🤣🤣🤣,0,đúng rồi
nhiều thằng chửi mình.. dọa oánh mình. mai mình cũng đi kiện. xem kiếm được tý gì k?😂😂,0,nhiều thằng chửi mình .. dọa oánh mình . mai mình cũng đi kiện . xem kiếm được tý gì k ?
Phạm Thùy Dương Mạnh Duy Changg Nguyễn tag ai đó đi mn ơiiii hihi,0,phạm thùy_dương mạnh_duy_changg nguyễn_tag ai đó đi mọi người ơi hihi
Bác mạnh khỏe nhé bác,0,bác mạnh khỏe nhé bác
Đời đôi khi nó vãi lồn lắm các ông ạ :(,1,đời đôi_khi nó vãi_lồn lắm các ông ạ
Đinhh Thị Hoàii Thuu ngủ mẹ m đi,1,đinhh thị_hoàii thuu ngủ mẹ m đi
Chí Bảo chỉ xem có tốt thật không thôi mà 😂,0,chí bảo chỉ xem có tốt thật không thôi mà
Nhà phát hành phim:,0,nhà phát_hành phim :
Bế tắc quá :((,0,bế_tắc quá
Không được đẹp mà kệ zạy🤣,0,không được đẹp mà kệ zạy
mơ ước dc đi DN chơi . mà thấy đắt vầy nên khỏi đi luôn . du lịch thái hay cam nghe có lí hơn :),0,mơ_ước dc đi dn chơi . mà thấy đắt_vầy nên khỏi đi luôn . du_lịch_thái hay cam_nghe có_lí hơn
Đào phát nữa.,0,đào phát nữa .
Phoanh Lee đọc đi cho đỡ buồn :)),0,phoanh lee đọc đi cho đỡ buồn
Anh Việt ăn bưởi k,0,anh việt ăn bưởi k
Bớt bớt đi,0,bớt bớt đi
Dương Quốc,0,dương_quốc
vào vietnamfootball mà xem,0,vào vietnamfootball mà xem
Phải có người như add thì xã hội mới phát triển dc.nhưng add thì tù tám đời luôn he he...,0,phải có người như add thì xã_hội mới phát_triển dc . nhưng add thì tù tám đời luôn he_he ...
"Vui thôi :putnam: đừng vui quá <(\"") Em thề em thích câu này rồi đấy, Thềềềềề~ !!!!",0,"vui thôi utnamđừng vui quá < ( \ "" ) em thề em thích câu này rồi đấy , thề ~ ! ! ! !"
hh,0,hoa hậu
Tịch An đời thằng cầu thủ ở VN mà xuống phong độ là coi như ăn lz. Kkkk,1,tịch an_đời thằng cầu_thủ ở việt nam mà xuống phong_độ là coi như ăn_lz . k
"Cô chú cũng chúc Tùng và "" Ông già của Tùng"" cuối tuần vui vẻ ! <3",0,"cô_chú cũng chúc_tùng và "" ông_già của tùng "" cuối tuần vui_vẻ !_<3"
Lê Hà Thư vẫn cứ là ok:))),0,lê hà_thư vẫn cứ là ok
Emm Hà Hót lắm đấy 😂😂,0,emm hà_hót lắm đấy
Style quần lả lơi =))),0,style quần_lả lơi
Thời nay biết mặt không biết lòng thôi thì cứ để xem cho kĩ hẳn nói,0,thời nay biết mặt không biết lòng thôi_thì cứ để xem cho kĩ_hẳn nói
Em chui qua.....roi em hoi han...,0,em chui qua ....._roi em_hoi han ...
Hít hà,0,hít hà
Thành Đạt HN rồi á,0,thành đạt hôn nhân rồi á
🙏,0,
Du học sinh Úc pewpew,0,du_học_sinh úc pewpew
mai đến mua khô gà có dc chụp ảnh cùng thầy k ạ 🤣,0,mai đến mua khô gà có dc chụp ảnh cùng thầy k ạ
Bạn nhớ lì xì !!!,0,bạn nhớ lì_xì ! ! !
Anh Châu nói mẹ Kim hát túp lều tranh đi,0,anh châu nói mẹ kim_hát túp lều tranh đi
Linh lại là từ sơn bắc ninh,0,linh lại là từ sơn bắc ninh
"hôm qua đang cảm thấy ko có ảnh làm hình nền :)) thôi ai edit thì cho em mượn em làm hình nền nhé, many thanks :))",0,"hôm_qua đang cảm_thấy ko có ảnh làm hình nền thôi ai edit thì cho em mượn em làm hình nền nhé , many thanks"
anh Lân ơi còn ông ngô kỷ thì sao anh,0,anh lân ơi còn ông ngô_kỷ thì sao anh
Bắt trend hơi trễ nha :))),0,bắt trend hơi trễ nha
👍👏,0,
1 phò cho hay,2,1 phò cho_hay
Linh Tyny thị chịu =))),0,linh tyny_thị chịu
Lốp là m đấy,0,lốp là m đấy
tộc caaaa,0,tộc công an
Má ba vàng ngọc quá,0,má ba vàng ngọc quá
Đoàn Thủy Hồng Nga cay không chiiii,0,đoàn thủy hồng_nga cay không chi
anh ba đi để lại mohamed sela ở nhà,0,anh ba đi để lại mohamed sela ở nhà
tay cô gái to vl =)),1,tay cô gái to vãi lồn
Chinh Ủn :))))) chắc ai đó sẽ cần 🤣🤣🤣,0,chinh ủn chắc ai đó sẽ cần
nghe giọng k hay bằng trước . Đề nghị bác độ để giọng cute khác đi .,0,nghe giọng k hay bằng trước . đề_nghị bác độ để giọng cute khác đi .
em tú ánh sáng :))),0,em tú ánh_sáng
Đường tăng luôn miệng nói anh là yêu quái nhưng đâu biết rằng anh là yêu em.,0,đường tăng luôn miệng nói anh là yêu_quái nhưng đâu biết rằng anh là yêu em .
Tr ạ tui bị bạn lừa rồi 😂😂,0,tr ạ tui bị bạn lừa rồi
Từ mùng 2 đến giờ chị này có thể đi tiếp súc khá nhiều người rồi . chết..bây giờ ai việt nam về nước phải cách ly 14ngày thôi,0,từ mùng 2 đến giờ chị này có_thể đi tiếp_súc khá nhiều người rồi . chết .. bây_giờ ai việt_nam về nước phải cách_ly 14 ngày thôi
Lưu Thị Phương Thảo em cũng sợ quá.cô cho em ôm cho đỡ sợ được không ạ 😢😢😢,0,lưu_thị phương_thảo em cũng sợ quá . cô cho em ôm cho đỡ sợ được không ạ
Nguyễn Thị Thịnh xem ở đây chuẩn nè bạn,0,nguyễn_thị_thịnh xem ở đây chuẩn nè bạn
Quỳnh Như trend hình cánh hoa nha m,0,quỳnh như trend_hình cánh hoa nha m
Paula Lưu chán chả muốn nói,0,paula lưu_chán chả muốn nói
Mọe,1,mọe
"Giang Sơn Yes, bài này nghe không bắt tay lắm. Không hay như những bài hát trước còn hợp tác với Cây ATM. Nhưng từ từ rồi cũng hay dần lên thôi, miền tây thật thà chất phát nên t mỗi này cày 5 view cho J",0,"giang sơn yes , bài này nghe không bắt_tay lắm . không hay như những bài hát trước còn hợp_tác với cây atm . nhưng từ_từ rồi cũng hay dần lên thôi , miền tây thật_thà chất_phát nên t mỗi này cày 5 view cho j"
Kiều bào ở usa thật may mắn khi có được ông trần cọp để giải trí!!!,0,kiều_bào ở usa thật may_mắn khi có được ông trần cọp để giải_trí ! ! !
Huyền thoại Runeterra,0,huyền_thoại runeterra
Hải Linh Đồng Ánh Thùy Nguyễn Ngọc Đồng Thị Ngọc đỡ 1 khoản,0,hải_linh đồng ánh thùy nguyễn_ngọc đồng_thị ngọc_đỡ 1 khoản
Minh hiếu đẹp xuất sắc xứng đáng hoa hậu quí bà khuôn măt đẹp phúc hậu mc đẹp trai miệng cười duyên quá đi.,0,minh hiếu_đẹp xuất_sắc xứng_đáng hoa_hậu quí bà khuôn măt đẹp phúc_hậu mc đẹp_trai miệng cười_duyên quá đi .
Phuong Mai,0,phuong mai
Ngộ nghĩnh nhỉ🙂,0,ngộ nghĩnh nhỉ
Con gà tại sao không phải là anh Ba mà là Pét Len =)),0,con gà tại_sao không phải là anh ba mà là pét len
"công danh nguyen mỹ nhiều đảng văn minh thế dịch chết nhiều, mà sao mày chuâ mắc phải kkk",0,"công_danh nguyen_mỹ nhiều đảng_văn_minh thế dịch chết nhiều , mà sao mày chuâ mắc phải k"
Ủa sao chửi nhau căng thế,0,ủa sao chửi nhau căng thế
Diệu Diệu Thùy chỉ mong sẽ có bất ngờ khác,0,diệu diệu_thùy chỉ mong sẽ có bất_ngờ khác
Trần Chánh Hiền Thô nhưng thật😂😂,0,trần chánh hiền_thô nhưng thật
Xã hội cong vòng,1,xã_hội cong vòng
Dân InDo m chọc mù,2,dân indo m chọc mù
Thầy làm em xúc động qua',0,thầy làm em xúc_động qua '
Mấy đứa Haters thế nào củng bảo ghép =))),0,mấy đứa haters thế_nào củng_bảo ghép
Thời xưa thầy có chơi bờ chơi bụi không vậy,0,thời xưa thầy có chơi bờ chơi bụi không vậy
Em là fan của cô Lê Na nên luôn dõi theo cô bác ạ 😁😁😁😁,0,em là fan của cô lê_na nên luôn dõi theo cô_bác ạ
Ông Hoàng Lân mà làm giám khảo chương trình thách thức danh hài thì người chơi ăn cám hết . Nhịn cười giỏi vãi .,0,ông hoàng_lân mà làm giám_khảo chương_trình thách_thức danh_hài thì người chơi ăn cám hết . nhịn cười giỏi_vãi .
Dành cho ae nào muốn test zô lấy link tải bản china,0,dành cho anh em nào muốn test zô lấy link_tải bản china
TD Nguyễn trong khi cô trong clip chỉ đi con xe hơi 600 mấy chục triệu và là 1 trong những thành viên đa cấp chứ k giàu cái cm j,1,thể dục nguyễn trong khi cô trong clip chỉ đi con xe_hơi 600 mấy chục triệu và là 1 trong những thành_viên đa_cấp chứ k giàu cái comment j
