free_text,label_id,clean_text
Có não thì nên sử dụng chứ cứ để nó đóng thành bê tông thì lại phí 😒,1,có não thì nên sử_dụng chứ cứ để nó đóng thành bê_tông thì lại phí
Hàng hiệu cao bằng quê anh tôi đấy cac bạn ạ :v,0,hàng hiệu cao bằng quê anh tôi đấy cac bạn ạ
🙃,0,
Idol tui có khác. Phải v chứ ai như cái con phò tiệp tiệp j đó. Đm nó như 1 con đàn bà.,2,idol tui có khác . phải v chứ ai như cái con phò tiệp tiệp j đó . địt mẹ nó như 1 con đàn_bà .
Mới hả mn 😅,0,mới hả mọi người
Hình như trượt anh ạ,0,hình_như trượt anh ạ
:(,0,
Lan Anh Nguyễn nâu choco bt ko tẩy thôi nè b,0,lan anh nguyễn_nâu choco biết ko_tẩy thôi nè b
Ad lại chẳng biết cc j rồi. Tiền thuế cno' lấy của ad đâu bằng tiền cúng của tụi giang hồ,2,ad lại chẳng biết cc_j rồi . tiền thuế chúng nó ' lấy của tiền đâu bằng ad cúng của tụi giang_hồ
"Nhận chữa ✅KINH NGUYỆT KHÔNG ĐỀU ( kinh vón cục , thâm ) ✅ LẠC NỘI MẠC TỬ CUNG ✅ ĐAU BỤNG KINH ✅TINH TRÙNG YẾU , LOÃNG TINH TRÙNG ✅ ĐA NANG BUỒNG TRỨNG ✅ TRỨNG LÉP , TRỨNG CHẬM PHÁT TRIỂN Nam giới ✅TINH TRÙNG YẾU ✅ TINH TRÙNG DỊ DẠNG ✅ SINH LÝ YẾU Call inbox :0984.888.291",0,"nhận chữa kinh_nguyệt không đều ( kinh_vón cục , thâm ) lạc nội_mạc tử_cung đau bụng kinh_tinh trùng_yếu , loãng tinh_trùng đa_nang buồng_trứng trứng lép , trứng chậm phát_triển nam_giới tinh_trùng yếu_tinh_trùng dị_dạng sinh_lý yếu call inbox 984.888.291"
"Sai ! Nhiều phụ nữ chỉ có cái loz là phụ nữ , còn đâu là sự xúc phạm nặng nề người nhìn đó bạn",2,"sai là nhiều phụ_nữ chỉ có cái loz ! phụ_nữ , còn đâu là sự xúc_phạm nặng_nề người nhìn đó bạn"
..đừng chửi thâm quá mà hãy chửi kiểu hại não thôi cho vui,0,.. đừng chửi thâm quá mà hãy chửi kiểu hại não thôi cho vui
Chúng mày chụp mũ vãi lồn chúng mày còn chưa hiểu ý thằng Cường là sao đã auto chửi nó là thằng bán nước ?,1,chúng_mày chụp mũ vãi_lồn chúng_mày còn chưa hiểu ý thằng cường là sao đã auto chửi nó là thằng bán nước ?
Phúc Báo dịch thì sát đít mà đi du lịch như đéo có chuyện gì rồi mang về Việt Nam đéo hiểu mấy đĩ nhà giàu này,2,phúc báo dịch thì sát_đít mà đi du_lịch như đéo có chuyện gì rồi mang phúc về việt_nam đéo hiểu mấy đĩ nhà giàu này
dme 500like còn dc chứ 100 hơi ít a ơi :v,1,dme 500 like còn dc chứ 100 hơi ít a ơi
Nghe chị nói ko .đéo thấy lol gì .,1,nghe chị nói ko . đéo thấy lol gì .
dân ngu cu đen chết cả thôi,2,dân ngu cu đen chết cả thôi
"Giờ tao chỉ mong bóng đá đến sớm . Để lu ngu no tràn ra đường hít thêm khí chết bớt , mới tỉnh đc .",2,"giờ tao mong bóng_đá đến sớm . để no tràn ra đường hít thêm khí chết bớt , mới tỉnh đc ."
(!) cánh hoa đây,1,( ! ) cánh hoa đây
bác bên trên nói đúng vl :)),0,bác bên trên nói đúng vãi lồn
A Tuân đó giờ không biết là công hay thụ hay Bi nữa :v,0,a tuân đó giờ không biết là công hay thụ hay bi nữa
Ngủ deodcroi,0,ngủ deodcroi
Nứng quá abe oi chơi e đi abe 😚😚😚,1,nứng quá abe oi_chơi e đi abe
Lẽ ra ngay từ đầu nó đéo nên về thì hơn,2,lẽ_ra ngay từ đầu nó hơn nên về thì đéo
"Thế mà chúng nó giật tít cộng gộp lại. Tít lẽ ra phải là : ""Muốn giết người? Hãy làm công an""",2,"thế mà chúng_nó giật tít_cộng gộp lại là tít_lẽ_ra phải . "" muốn giết người ? hãy làm công_an """
Hqa mới ngửi mùi của sena nên nghiện mùi đit. Hả thầy=))),0,hqa mới ngửi mùi của sena nên nghiện mùi đit . hả thầy
sống chậm lại,0,sống chậm lại
Nói chz xàm lol,1,nói chz lol xàm
Minh hiếu ơi may với nó cũng một thứ xạo lồn xàm lồn,2,minh_hiếu cũng với nó ơi_may một thứ xạo lồn xàm lồn
Nguyễn Thị Bích Nhu Đú trend nè chị ơi. Trend này hợp với m.,0,nguyễn_thị_bích nhu_đú trend nè chị ơi . trend này hợp với m .
Bóng già nói ckx nge muốn xỉu,2,bóng nói ckx_nge xỉu
A...a....a...cái thằng mất dạy nào định tập tành làm sâu mọt của dân đây :v,1,làm ... a ...._a ... cái thằng mất_dạy nào định tập_tành a sâu_mọt của dân đây
Lê An cải lương,0,lê_an cải_lương
Con rắn xe cứu thương đấy :)),0,con rắn xe cứu_thương đấy
đập ngu như thầy thì mãi mãi cx dell lên đc +7 e thề,2,đập ngu như thầy thì mãi_mãi cx dell lên đc + 7 e như thề
"Vu Tien Dat mày tên Đạt , ở nhà mẹ mày gọi mày là Phát",0,"vu tien dat mày tên đạt , ở nhà mẹ mày gọi mày là phát"
Fan cứng dạo hả thầy lol 🤤,2,fan cứng dạo thầy hả lol
"Có vụ mới nữa cho mng hóng đây , xe phu nhân Tô húy rứa ko rõ xe công hay xe tư ( nguồn báo sạch )",0,"có vụ mới nữa cho mọi người hóng đây , xe phu_nhân tô húy rứa ko rõ xe_công hay xe_tư ( nguồn báo sạch )"
"Quốc sư Trần Dần đổi màu quay về với Cộng sản Việt Nam rồi ! Ông đã nhìn ra sự thật vì chính nghĩa ko thuộc về cờ Vàng ba que, họ là quân cờ của người Mỹ thôi. Độc đảng nó có cái hay của nó chứ ! Mỹ xoá ván cờ bỏ rơi VNCH thì phải ráng chịu thôi ! Chuẩn ! Kkkkkk",2,"quốc_sư trần dần đổi màu quay về với cộng_sản_việt_nam rồi ! ông đã nhìn ra sự_thật vì chính_nghĩa ko thuộc về cờ vàng ba thuộc que , họ là quân_cờ của người mỹ thôi . độc_đảng nó có cái hay của nó chứ !_mỹ xóa ván cờ bỏ_rơi vnch thì phải ráng chịu thôi !_chuẩn ! k"
"Thằng Việt chờ khi nào thằng Chung xả nước đầu nguồn thì lên truyền thông hoan nghênh nữa nhé, dù gì Việt và Chung cũng là anh em tốt, Chung từng giữ nhà dùm Việt hẳn 1000 năm cơ :)",2,"thằng việt chờ khi nào thằng chung xả nước đầu nguồn thì cơ truyền_thông hoan_nghênh nữa nhé , dù gì việt và chung cũng là anh_em tốt , chung từng giữ nhà dùm việt hẳn 1000 năm lên"
Đánh cho mỹ cút. Đánh cho nguỵ nhào. Cách đây mấy chục năm dân ta hát thế. Và cũng cách đây mấy chục năm mỹ từng nói sau khi thua trận là sẽ quay lại việt nam k mất 1 viên đạn nào. Và giờ thì sao. Mỹ đã đúng. Còn ai đòi tự do dân chủ nữa không :)),0,đánh cho mỹ_cút . đánh cho ngụy_nhào . cách đây mấy chục năm dân ta hát thế . và cũng cách đây mấy chục năm mỹ từng nói sau khi thua trận là sẽ quay lại việt_nam k mất 1 viên đạn nào . và giờ thì sao . mỹ đã đúng . còn ai đòi_tự_do_dân_chủ nữa không
"Phạm Thanh Tùng dm t cười , rảnh éo chịu",1,"phạm thanh_tùng dm t rảnh , cười éo chịu"
Ô thế là bọn chúng muốn giết ai thì giết à bắt người khác chết thay tội phạm bọn tội phạm đích thực phải chết nhiều tên cũng xứng đáng thôi còn tay luật sư có bằng chứng mà không đưa ra tố cáo tội phạm thì trở thành đồng phạm giết oan người lương thiện .. chính tay luật sư đó phải bị chảm đầu tiên ...,1,ô thế_là bọn chúng muốn giết người thì giết à bắt ai khác chết thay tội_phạm bọn tội_phạm đích_thực phải chết nhiều tên cũng xứng_đáng thôi còn tay luật_sư có bằng_chứng mà không đưa ra tố_cáo tội_phạm thì trở_thành đồng_phạm giết_oan người lương_thiện .. chính tay luật_sư đó phải bị chảm đầu_tiên ...
rì ắc sờn kenny you abe ơi :)).,0,rì ắc sờn kenny you abe ơi .
Phạm Trần Nhật Hạ ủa nói đúng mà có gì sai đéo? Đã vượt qua St đâu mà đạt kỉ lục mọi thể loại?💁,1,phạm hạ_ủa trần_nhật nói đúng mà có gì sai đéo ? đã vượt qua st đâu mà đạt kỉ_lục mọi thể_loại ?
TPHCM nhé. Sài Gòn không như vậy.,1,tphcm . nhé . sài gòn không như_vậy .
nhạt vl,1,nhạt vãi lồn
"Cái này xảy ra hoài nhưng ko thấy ngăn chặn, chỉ thấy giơ cao đánh khẽ",1,"cái này xảy thấy ra hoài nhưng ko thấy ngăn_chặn , chỉ thấy giơ cao đánh khẽ"
Nguyễn Thuận ý kiến cá nhân thôi mà thử sáng tác cái mã bố nhà m à ?,2,nguyễn_thuận ý_kiến à thôi mà thử sáng_tác cái mã bố nhà m cá_nhân ?
Lê Thanh Tâm mấy anh trên núi tởm thậttt,2,lê thanh_tâm mấy trên anh núi tởm thật
Cảm ơn các vị lãnh đạo đảng ta đã tạo điều kiện cho những đứa trẻ như con của tao vừa sinh ra đã mang nợ trong mình.,2,cảm_ơn các vị lãnh_đạo đảng ta đã tạo điều_kiện cho mình đứa trẻ như con của tao vừa sinh ra đã mang nợ trong những .
Cái lồn má toàn danh hài thế này :v,1,cái lồn má toàn_danh thế_này hài
Giáo án cc gì đây,1,đây con cặc gì giáo_án
Đợi lâu nhưng ko hối hận tại Hai quá,0,đợi lâu nhưng ko hối_hận tại hai quá
Đất nước việt nam bây giờ giống như trung quốc hồi cách mạng văn hóa quá. Bệnh thành tích và gia đình trị con ông cháu cha đưa lên.bất tài vô dụng tham nhũng chảy máu chất xám lừa dân. Tức nước vỡ bờ sớm muộn chúng nó cũng bán rẻ đất nước này,2,đất_nước việt_nam bây_giờ giống như trung_quốc hồi cách_mạng_văn_hóa quá . bệnh thành_tích và gia_đình trị con ông cháu cha đưa lên . bất_tài vô_dụng tham_nhũng chảy_máu chất_xám lừa_dân . tức nước vỡ bờ sớm muộn chúng_nó cũng bán rẻ đất_nước này
Trang Luu mốt tụt quần của ngta 😂,0,trang luu mốt tụt_quần của người ta
C sửa riết nhìn như bị hư,0,c sửa riết nhìn như bị hư
Ông đi đâu mà lạc sang đây đây,0,ông đi đâu mà lạc sang đây đây
Dô con di mây ngon lâm ma,2,dô con di_mây ngon lâm_ma
Thằng chủ tịch thị trấn lớn phết nhể!,0,thằng chủ_tịch thị_trấn lớn phết nhể !
giống con cặc🤣🤣,1,giống con cặc
Thằng Ca nào phát ngôn câu ngu vãi lìn. Bụi????,1,bụi thằng công an nào phát_ngôn câu ngu vãi lìn . bụi ? ? ? ?
"Vâng! Báo từ tháng 12 năm ngoái mà lại chê trình độ của người nhậm chức năm nay, Vãi bướm quá",2,"vâng !_báo từ tháng 12 năm_ngoái mà_lại chê trình_độ của người nhậm_chức năm nay , vãi bướm quá"
"Cán bộ tham nhũng bị bắt tại trận cho hay: ""Ai thề nấy chịu, tui ko có thề nhé!""",2,"cán_bộ tham_nhũng bị bắt tại trận cho_hay "" ai thề nấy chịu , tui ko có thề nhé ! """
Dlv sủa hộ ?,2,dlv sủa hộ ?
Ông bệnh thần kinh mà không hây,2,ông bệnh thần_kinh mà không hây
Nguyễn Hạnh Mai phục con ciu,1,ciu mai_phục con nguyễn_hạnh
"Khúc ruột ngàn dặm :)), rồi mấy anh chị thành viên trong cái hội ấy đưa con cháu, gia đình dòng họ qua ở chung với cái tụi đu càng thế mới vui :))",2,"khúc ruột_ngàn dặm , rồi mấy anh_chị thành_viên trong cái hội ấy đưa con_cháu , gia_đình dòng_họ qua ở chung với vui tụi đu_càng thế mới cái"
"Đọc cmt nhiều bác đang sống và làm việc ở Việt Nam! Mà thế nào thốt đc lên câu "" cộng sản"" đáng buồn",0,"đọc cmt nhiều bác đang sống và làm_việc ở việt_nam ! mà thế_nào thốt đc lên câu "" cộng_sản "" đáng buồn"
Hợp lýyy =((,0,hợp lýyy
Đĩ quýt Tiền nhìn mat hãm,2,nhìn quýt tiền đĩ mat hãm
Chắc RF quất thêm dăm ba cái top 1 bên Thái bên Đức nữa em vẫn chưa có người yêu 😞,0,chắc rf quất thêm dăm_ba cái top 1 bên thái bên đức nữa em vẫn chưa có người_yêu
Cực kì thuyết phục! :vv,0,cực_kì thuyết_phục !
Phan Linh chán đéo muốn nói luôn,1,phan_linh_chán nói đéo muốn nói luôn
Thương Bác 😢😢 mà sao Con nhìn Bác Bác đẹp thế nhở😗 nói tới thì lại nhớ con Nhung!,0,thương bác mà sao con nhìn bác bác đẹp thế_nhở nói tới thì lại nhớ con nhung !
ba bá dơ :)),2,bá_dơ ba
Chi có tim đươc linh loc nhơ đanh nhỏ đó dum em 1 cái nhé,0,chi có tim đươc linh_loc nhơ đanh nhỏ đó dum em 1 cái nhé
Thanh Trà Trương ?????????????????????????????????????????????????????????????????????????????????????,0,thanh trà_trương ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ?
cực kì thuyết phục 😁,0,cực_kì thuyết_phục
"Ủa nghĩ z là hay lắm ó hỏ,ý thức như cái đách. Chán thiệt sự",1,"ủa nghĩ z là hay lắm ó_hỏ , ý_thức như cái đách . chán thiệt_sự"
Cực kì cái con mã mẹ tụi mày chứ thuyết phục 🤬,2,cực_kì cái con mã mẹ tụi mày chứ thuyết_phục
Sống chậm thôi các mẹ ạ,0,sống chậm thôi các mẹ ạ
hot lồn chứ hot girl,1,hot lồn chứ hot girl
Hoan ho bac TRAN DAN...nguoi viet phai yeu nuoc VIET...bat tay nhau xay dung mot dat nuoc hung cuong...,0,hoan_ho bac_tran dan ... nguoi viet phai yeu nuoc viet ... bat tay nhau xay_dung mot dat nuoc hung_cuong ...
Là mình làm ảnh đây,0,là mình làm ảnh đây
Khiêu dâm hay gì,1,gì hay khiêu_dâm
"Nhìn thấy cái kia Chị xỉu 3 ngày, tỉnh lại nhìn thấy xỉu nữa haha.....",0,"nhìn thấy cái kia chị xỉu 3 ngày , tỉnh lại nhìn thấy xỉu nữa haha ....."
chán luôn,1,luôn chán
Bóng vcl ý em nói thầy sela còn anh dơ như chó nha :)),2,anh vcl_ý em nói thầy sela còn bóng dơ như chó nha
Xin video đi bro,0,xin video đi bro
Giết người dấu tay đây mà,1,giết người dấu tay đây mà mà
Khóc cc. Nước mắt cá sấu. Đồ giả mà toàn chốt đơn r quăng. Ngoài giới chỉ thấy mày dơ xạo lồn thôi haha,2,khóc con cặc . nước_mắt cá_sấu . đồ giả mà toàn chốt đơn r_quăng . ngoài giới chỉ thấy mày dơ xạo lồn thôi haha
Ông chủ đầm tôm có quả đầu chất đới 🤣,0,ông chủ đầm tôm có quả đầu chất_đới
Tiệp là ai tao ko cần biết nhưng mày nói như lol,2,tiệp là ai tao ko cần biết nhưng mày nói như lol
"nghèo khổ có giúp  gì được  người  ta k mà đào mồ cuốc mả hộ vậy? ác nghiệp ,khẩu nghiệp mày",2,"nghèo_khổ có giúp gì được người ta k mà đào mồ_cuốc mả hộ mày ? ác_nghiệp , khẩu_nghiệp vậy"
À thì ra vì muốn ăn 150 tĩ nên bán cái lương tâm vốn đã rách rưới để chê khoa học gia Nhật !,1,à thì_ra vì muốn ăn 150 tĩ nên bán cái lương_tâm vốn đã rách_rưới chê khoa_học gia_nhật !
Thịt mèo xào xả ớt anh ưii =)),0,thịt mèo xào xả ớt anh ưii
dm ông nói phét à 🙂 cái vòng cổ đã quá 2l cụ rồi,1,dm ông nói à cái vòng cổ đã quá 2 l cụ rồi
Cực kì thuyết phục😆🤣,0,cực_kì thuyết_phục
Đình Quang Trưởng thành vì có vô chục cái sừng mà mình không biết :)),0,đình_quang trưởng_thành vì có vô_chục cái sừng mà mình không biết
"Chắc Ông Thầy Phong Thuỷ nào phán : vào báo công rất là xui , lần sau khỏi thắng luôn ... nên tin là cái chắc ?",0,"chắc ông thầy phong_thủy nào phán_ào báo công rất là xui , lần sau khỏi thắng luôn ... nên tin là cái chắc ?"
Lúc trước em thik chị nhưng giờ... Em vẫn thik cj.,0,lúc trước em thik chị nhưng giờ ... em vẫn thik_cj .
